图片名称	文本描述	相似度	图片路径	Prompts文件
plate_clean_00016	empty, a large, oval-shaped fish platter, photorea...	1.0000	datasets/synthetic/plate_clean_00016.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00148	empty, plate with a galaxy-themed reactive glaze, ...	1.0000	datasets/synthetic/plate_clean_00148.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00250	empty, a cream-colored plate with a brown speckled...	1.0000	datasets/synthetic/plate_clean_00250.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00114	empty, a plate with a single, elegant monogram, ph...	1.0000	datasets/synthetic/plate_clean_00114.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00017	empty, a plate with a subtle concentric circle des...	1.0000	datasets/synthetic/plate_clean_00017.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00350	empty, a heavy, grooved stoneware plate, photoreal...	1.0000	datasets/synthetic/plate_clean_00350.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00090	empty, an antique plate with a crackle glaze, phot...	1.0000	datasets/synthetic/plate_clean_00090.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00225	empty, a solid mustard yellow plate, photorealisti...	1.0000	datasets/synthetic/plate_clean_00225.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00303	empty, a heavy, grooved stoneware plate, photoreal...	1.0000	datasets/synthetic/plate_clean_00303.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00278	empty, a plate with a navy blue and white nautical...	1.0000	datasets/synthetic/plate_clean_00278.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00348	empty, a stark white, square minimalist plate, pho...	1.0000	datasets/synthetic/plate_clean_00348.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00433	empty, a high-gloss white porcelain plate, photore...	1.0000	datasets/synthetic/plate_clean_00433.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00273	empty, a translucent bone china plate, photorealis...	1.0000	datasets/synthetic/plate_clean_00273.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00294	empty, a glossy red charger plate, photorealistic,...	1.0000	datasets/synthetic/plate_clean_00294.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00258	empty, a metallic-finish decorative plate, photore...	1.0000	datasets/synthetic/plate_clean_00258.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00015	empty, a plate with a subtle marble vein pattern, ...	1.0000	datasets/synthetic/plate_clean_00015.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00169	empty, a sea-green ceramic plate, photorealistic, ...	1.0000	datasets/synthetic/plate_clean_00169.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00178	empty, a vintage plate with a delicate floral patt...	1.0000	datasets/synthetic/plate_clean_00178.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00242	empty, a plate with a single, elegant monogram, ph...	1.0000	datasets/synthetic/plate_clean_00242.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00394	empty, a traditional enamel plate with a blue rim,...	1.0000	datasets/synthetic/plate_clean_00394.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00353	empty, a sky blue ceramic plate, photorealistic, t...	1.0000	datasets/synthetic/plate_clean_00353.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00401	empty, a plate with a honeycomb texture, photoreal...	1.0000	datasets/synthetic/plate_clean_00401.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00046	empty, a solid mustard yellow plate, photorealisti...	1.0000	datasets/synthetic/plate_clean_00046.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00313	empty, a plate with an abstract ink wash design, p...	1.0000	datasets/synthetic/plate_clean_00313.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00271	empty, a plate with a turquoise crackle glaze, pho...	1.0000	datasets/synthetic/plate_clean_00271.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00212	empty, a slate grey, rectangular serving plate, ph...	1.0000	datasets/synthetic/plate_clean_00212.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00167	empty, a plate with a hand-painted striped pattern...	1.0000	datasets/synthetic/plate_clean_00167.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00326	empty, a plate with a single, off-center brush str...	1.0000	datasets/synthetic/plate_clean_00326.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00104	empty, a classic porcelain plate with a blue willo...	1.0000	datasets/synthetic/plate_clean_00104.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00214	empty, a plate with an intricate lace pattern pres...	1.0000	datasets/synthetic/plate_clean_00214.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00315	empty, a plate with a hand-painted striped pattern...	1.0000	datasets/synthetic/plate_clean_00315.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00369	empty, a plate with a hand-thrown, artisanal feel,...	1.0000	datasets/synthetic/plate_clean_00369.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00354	empty, a plate with a single, off-center brush str...	1.0000	datasets/synthetic/plate_clean_00354.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00014	empty, a plate featuring a classic damask pattern,...	1.0000	datasets/synthetic/plate_clean_00014.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00241	empty, a leaf-shaped ceramic serving dish, photore...	1.0000	datasets/synthetic/plate_clean_00241.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00374	empty, a simple glass plate with a beveled edge, p...	1.0000	datasets/synthetic/plate_clean_00374.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00424	empty, a heavy, durable melamine plate, photoreali...	1.0000	datasets/synthetic/plate_clean_00424.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00094	empty, a deep-dish pizza plate, photorealistic, to...	1.0000	datasets/synthetic/plate_clean_00094.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00322	empty, a blue and white checkered pattern plate, p...	1.0000	datasets/synthetic/plate_clean_00322.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00237	empty, a cream-colored plate with a brown speckled...	1.0000	datasets/synthetic/plate_clean_00237.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00395	empty, a square plate with rounded corners, photor...	1.0000	datasets/synthetic/plate_clean_00395.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00282	empty, an iridescent glass plate that shimmers, ph...	1.0000	datasets/synthetic/plate_clean_00282.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00161	empty, a slate grey, rectangular serving plate, ph...	1.0000	datasets/synthetic/plate_clean_00161.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00019	empty, a simple glass plate with a beveled edge, p...	1.0000	datasets/synthetic/plate_clean_00019.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00335	empty, a plate with a single, off-center brush str...	1.0000	datasets/synthetic/plate_clean_00335.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00154	empty, a textured linen-finish ceramic plate, phot...	1.0000	datasets/synthetic/plate_clean_00154.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00123	empty, a charcoal-colored stone plate, photorealis...	1.0000	datasets/synthetic/plate_clean_00123.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00312	empty, a charcoal-colored stone plate, photorealis...	1.0000	datasets/synthetic/plate_clean_00312.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00042	empty, a plate with a rustic, unglazed rim, photor...	1.0000	datasets/synthetic/plate_clean_00042.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00234	empty, an antique plate with a crackle glaze, phot...	1.0000	datasets/synthetic/plate_clean_00234.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00268	empty, a solid cobalt blue glass plate, photoreali...	1.0000	datasets/synthetic/plate_clean_00268.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00205	empty, a speckled off-white stoneware plate, photo...	1.0000	datasets/synthetic/plate_clean_00205.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00275	empty, a deep-dish pizza plate, photorealistic, to...	1.0000	datasets/synthetic/plate_clean_00275.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00149	empty, a traditional enamel plate with a blue rim,...	1.0000	datasets/synthetic/plate_clean_00149.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00437	empty, a stark white, square minimalist plate, pho...	1.0000	datasets/synthetic/plate_clean_00437.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00291	empty, a modern plate with bold geometric shapes, ...	1.0000	datasets/synthetic/plate_clean_00291.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00351	empty, a plate with a subtle concentric circle des...	1.0000	datasets/synthetic/plate_clean_00351.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00344	empty, a cream-colored plate with a brown speckled...	1.0000	datasets/synthetic/plate_clean_00344.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00253	empty, an antique plate with a crackle glaze, phot...	1.0000	datasets/synthetic/plate_clean_00253.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00319	empty, a translucent bone china plate, photorealis...	1.0000	datasets/synthetic/plate_clean_00319.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00400	empty, a plate with a bold, colorful pop-art desig...	1.0000	datasets/synthetic/plate_clean_00400.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00289	empty, a plate with a shiny, mirror-like chrome fi...	1.0000	datasets/synthetic/plate_clean_00289.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00325	empty, a plate with a glossy black finish, photore...	1.0000	datasets/synthetic/plate_clean_00325.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00379	empty, a textured linen-finish ceramic plate, phot...	1.0000	datasets/synthetic/plate_clean_00379.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00435	empty, a plate with a vibrant mosaic pattern rim, ...	1.0000	datasets/synthetic/plate_clean_00435.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00419	empty, a leaf-shaped ceramic serving dish, photore...	1.0000	datasets/synthetic/plate_clean_00419.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00207	empty, a simple, unadorned wooden plate, photoreal...	1.0000	datasets/synthetic/plate_clean_00207.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00329	empty, a plate with a scalloped edge, photorealist...	1.0000	datasets/synthetic/plate_clean_00329.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00340	empty, a cream-colored plate with a brown speckled...	1.0000	datasets/synthetic/plate_clean_00340.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00416	empty, a plate with a vibrant mosaic pattern rim, ...	1.0000	datasets/synthetic/plate_clean_00416.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00375	empty, a plate with a honeycomb texture, photoreal...	1.0000	datasets/synthetic/plate_clean_00375.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00129	empty, a plate with a retro 70s-style pattern, pho...	1.0000	datasets/synthetic/plate_clean_00129.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00064	empty, a traditional enamel plate with a blue rim,...	1.0000	datasets/synthetic/plate_clean_00064.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00012	empty, a plate with an impression of a fossil, pho...	1.0000	datasets/synthetic/plate_clean_00012.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00370	empty, a vintage plate with a delicate floral patt...	1.0000	datasets/synthetic/plate_clean_00370.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00200	empty, a traditional enamel plate with a blue rim,...	1.0000	datasets/synthetic/plate_clean_00200.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00152	empty, a heavy, durable melamine plate, photoreali...	1.0000	datasets/synthetic/plate_clean_00152.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00135	empty, a plate with a turquoise crackle glaze, pho...	1.0000	datasets/synthetic/plate_clean_00135.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00285	empty, a plate with a navy blue and white nautical...	1.0000	datasets/synthetic/plate_clean_00285.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00392	empty, a plate with a vibrant mosaic pattern rim, ...	1.0000	datasets/synthetic/plate_clean_00392.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00316	empty, a porcelain plate with a gold rim, photorea...	1.0000	datasets/synthetic/plate_clean_00316.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00087	empty, a plate with a single, off-center brush str...	1.0000	datasets/synthetic/plate_clean_00087.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00244	empty, a minimalist grey ceramic side plate, photo...	1.0000	datasets/synthetic/plate_clean_00244.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00382	empty, a plate with a playful cartoon character on...	1.0000	datasets/synthetic/plate_clean_00382.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00134	empty, a translucent bone china plate, photorealis...	1.0000	datasets/synthetic/plate_clean_00134.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00100	empty, an antique plate with a crackle glaze, phot...	1.0000	datasets/synthetic/plate_clean_00100.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00218	empty, a square plate with rounded corners, photor...	1.0000	datasets/synthetic/plate_clean_00218.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00270	empty, a heavy cast iron serving platter, photorea...	1.0000	datasets/synthetic/plate_clean_00270.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00031	empty, a porcelain plate with a gold rim, photorea...	1.0000	datasets/synthetic/plate_clean_00031.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00022	empty, a plate with a subtle, textured surface, ph...	1.0000	datasets/synthetic/plate_clean_00022.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00111	empty, a textured linen-finish ceramic plate, phot...	1.0000	datasets/synthetic/plate_clean_00111.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00060	empty, a plate with an abstract ink wash design, p...	1.0000	datasets/synthetic/plate_clean_00060.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00107	empty, a simple, elegant ivory-colored plate, phot...	1.0000	datasets/synthetic/plate_clean_00107.png	output/plate/clean/plate_clean_prompts.txt
plate_clean_00210	empty, a leaf-shaped ceramic serving dish, photore...	1.0000	datasets/synthetic/plate_clean_00210.png	output/plate/clean/plate_clean_prompts.txt
